user_id,sleep_date,total_minutes_asleep,total_minutes_awake,avg_sleep_efficiency,segment_count,has_unknown_main_sleep
U_BN9WSZV83XPH,2024-07-12,360.0,47.0,89.0,1,0
U_BN9WSZV83XPH,2024-07-16,360.0,54.0,83.0,1,0
U_BN9WSZV83XPH,2024-08-09,273.0,59.0,83.0,2,0
U_BN9WSZV83XPH,2024-08-10,360.0,72.0,83.0,1,0
U_BN9WSZV83XPH,2024-08-11,360.0,29.0,74.0,1,0
U_BN9WSZV83XPH,2024-08-18,437.0,49.0,81.0,2,0
U_BN9WSZV83XPH,2024-08-19,269.0,45.0,87.0,1,0
U_BN9WSZV83XPH,2024-08-24,477.0,64.0,76.0,2,0
U_BN9WSZV83XPH,2024-08-25,360.0,36.0,84.0,1,0
U_BN9WSZV83XPH,2024-09-03,360.0,39.0,86.0,1,0
U_BN9WSZV83XPH,2024-09-21,134.0,27.0,66.0,1,0
U_BN9WSZV83XPH,2024-11-09,360.0,22.0,88.0,1,0
U_BN9WSZV83XPH,2024-11-13,360.0,26.0,80.0,1,0
U_BN9WSZV83XPH,2024-11-17,360.0,29.0,84.0,1,0
U_BN9WSZV83XPH,2024-11-23,360.0,21.0,98.0,1,0
U_BN9WSZV83XPH,2024-11-25,360.0,30.0,88.0,1,0
U_BN9WSZV83XPH,2024-12-07,163.0,,84.0,1,0
U_BN9WSZV83XPH,2024-12-10,360.0,39.0,,1,1
U_BN9WSZV83XPH,2024-12-14,204.0,5.0,88.0,1,0
U_BN9WSZV83XPH,2024-12-20,360.0,22.0,69.0,1,0
U_BN9WSZV83XPH,2024-12-28,186.0,27.0,83.5,2,1
U_BN9WSZV83XPH,2024-12-30,256.0,42.0,90.5,2,0
U_SMESJT2JPNRI,2024-01-14,362.0,80.0,88.0,2,0
U_SMESJT2JPNRI,2024-01-27,142.0,42.0,85.0,2,0
U_SMESJT2JPNRI,2024-02-02,334.0,43.0,79.0,1,0
U_SMESJT2JPNRI,2024-02-09,156.0,45.0,,1,0
U_SMESJT2JPNRI,2024-02-10,360.0,,98.0,1,0
U_SMESJT2JPNRI,2024-02-15,328.0,78.0,83.5,2,0
U_SMESJT2JPNRI,2024-03-05,,14.0,81.0,1,0
U_SMESJT2JPNRI,2024-03-06,466.0,53.0,77.33333333333333,3,0
U_SMESJT2JPNRI,2024-03-12,449.0,88.0,88.0,2,0
U_SMESJT2JPNRI,2024-03-16,134.0,31.0,70.0,1,0
U_SMESJT2JPNRI,2024-03-21,360.0,23.0,90.0,1,1
U_SMESJT2JPNRI,2024-03-22,360.0,43.0,75.0,1,0
U_SMESJT2JPNRI,2024-04-16,360.0,7.0,76.0,1,0
U_SMESJT2JPNRI,2024-04-17,360.0,38.0,97.0,1,0
U_SMESJT2JPNRI,2024-05-09,360.0,,66.0,1,1
U_SMESJT2JPNRI,2024-05-20,235.0,33.0,80.0,1,0
U_SMESJT2JPNRI,2024-05-28,115.0,98.0,87.5,2,0
U_SMESJT2JPNRI,2024-06-21,360.0,24.0,,1,0
U_SMESJT2JPNRI,2024-07-03,360.0,46.0,88.0,1,0
U_SMESJT2JPNRI,2024-07-11,144.0,48.0,91.0,1,1
U_SMESJT2JPNRI,2024-07-13,146.0,25.0,84.0,1,0
U_SMESJT2JPNRI,2024-07-20,214.0,47.0,,1,0
U_SMESJT2JPNRI,2024-07-22,281.0,21.0,84.0,2,0
U_SMESJT2JPNRI,2024-08-01,301.0,,88.0,2,0
U_SMESJT2JPNRI,2024-08-29,223.0,,86.0,1,0
U_SMESJT2JPNRI,2024-08-31,,34.0,84.0,1,0
U_SMESJT2JPNRI,2024-09-01,360.0,66.0,81.0,1,0
U_SMESJT2JPNRI,2024-09-05,360.0,24.0,76.0,1,0
U_SMESJT2JPNRI,2024-09-11,240.0,41.0,78.0,2,0
U_SMESJT2JPNRI,2024-09-15,360.0,47.0,,1,0
U_SMESJT2JPNRI,2024-10-05,158.0,45.0,83.0,1,1
U_SMESJT2JPNRI,2024-10-12,360.0,52.0,,1,0
U_SMESJT2JPNRI,2024-10-13,360.0,59.0,91.0,1,0
U_SMESJT2JPNRI,2024-10-17,360.0,36.0,74.0,1,0
U_SMESJT2JPNRI,2024-10-25,360.0,49.0,85.0,1,0
U_SMESJT2JPNRI,2024-11-08,360.0,40.0,98.0,1,0
U_SMESJT2JPNRI,2024-11-28,247.0,,81.0,1,0
U_SMESJT2JPNRI,2024-12-04,207.0,35.0,95.0,1,0
U_SMESJT2JPNRI,2024-12-05,176.0,43.0,77.0,1,0
U_SMESJT2JPNRI,2024-12-18,288.0,62.0,77.0,2,0
U_SMESJT2JPNRI,2024-12-19,107.0,31.0,,1,0
U_SMESJT2JPNRI,2024-12-23,190.0,51.0,86.0,1,0
U_UXT9KLS1QCWQ,2024-02-19,177.0,,88.0,1,0
U_UXT9KLS1QCWQ,2024-02-23,133.0,40.0,88.0,1,0
U_UXT9KLS1QCWQ,2024-03-08,191.0,29.0,86.0,1,0
U_UXT9KLS1QCWQ,2024-03-13,91.0,45.0,89.0,1,0
U_UXT9KLS1QCWQ,2024-04-06,116.0,125.0,77.5,2,0
U_UXT9KLS1QCWQ,2024-04-10,356.0,69.0,,1,1
U_UXT9KLS1QCWQ,2024-04-11,360.0,0.0,93.0,1,0
U_UXT9KLS1QCWQ,2024-05-07,488.0,84.0,77.66666666666667,3,0
U_UXT9KLS1QCWQ,2024-05-12,155.0,26.0,90.0,1,0
U_UXT9KLS1QCWQ,2024-05-14,,70.0,78.0,1,0
U_UXT9KLS1QCWQ,2024-05-16,169.0,23.0,84.0,1,0
U_UXT9KLS1QCWQ,2024-06-16,360.0,10.0,74.0,1,0
U_UXT9KLS1QCWQ,2024-07-09,346.0,11.0,98.0,1,0
U_UXT9KLS1QCWQ,2024-07-14,360.0,25.0,90.0,1,1
U_UXT9KLS1QCWQ,2024-07-15,119.0,29.0,85.0,1,0
U_UXT9KLS1QCWQ,2024-07-21,125.0,49.0,,1,0
U_UXT9KLS1QCWQ,2024-07-23,124.0,13.0,87.0,1,0
U_UXT9KLS1QCWQ,2024-08-06,360.0,36.0,76.0,1,0
U_UXT9KLS1QCWQ,2024-09-23,360.0,15.0,75.0,1,0
U_UXT9KLS1QCWQ,2024-10-02,360.0,,87.0,1,0
U_UXT9KLS1QCWQ,2024-10-11,145.0,34.0,82.0,1,0
U_UXT9KLS1QCWQ,2024-10-29,360.0,40.0,92.0,1,0
U_UXT9KLS1QCWQ,2024-11-02,216.0,35.0,97.0,1,0
U_UXT9KLS1QCWQ,2024-11-10,59.0,,85.5,2,0
U_UXT9KLS1QCWQ,2024-11-18,155.0,38.0,95.0,1,0
U_UXT9KLS1QCWQ,2024-11-29,360.0,44.0,87.0,1,0
U_UXT9KLS1QCWQ,2024-11-30,,15.0,81.0,1,0
U_9DWD7OI0PESG,2024-01-06,360.0,24.0,95.0,1,0
U_9DWD7OI0PESG,2024-01-09,159.0,62.0,98.0,1,0
U_9DWD7OI0PESG,2024-01-13,360.0,,80.0,1,0
U_9DWD7OI0PESG,2024-01-16,143.0,0.0,78.0,1,0
U_9DWD7OI0PESG,2024-01-19,164.0,34.0,,1,0
U_9DWD7OI0PESG,2024-01-22,299.0,70.0,96.5,2,0
U_9DWD7OI0PESG,2024-02-08,85.0,56.0,84.0,1,0
U_9DWD7OI0PESG,2024-02-22,360.0,45.0,79.0,1,0
U_9DWD7OI0PESG,2024-02-24,251.0,74.0,82.5,3,0
U_9DWD7OI0PESG,2024-02-28,220.0,51.0,87.0,1,0
U_9DWD7OI0PESG,2024-03-04,110.0,,75.0,1,0
U_9DWD7OI0PESG,2024-03-19,360.0,34.0,70.0,1,0
U_9DWD7OI0PESG,2024-04-03,297.0,41.0,79.0,1,0
U_9DWD7OI0PESG,2024-04-15,596.0,96.0,89.0,3,1
U_9DWD7OI0PESG,2024-04-18,127.0,,93.0,1,0
U_9DWD7OI0PESG,2024-05-29,274.0,47.0,83.0,1,0
U_9DWD7OI0PESG,2024-05-30,329.0,84.0,79.0,1,0
U_9DWD7OI0PESG,2024-06-06,318.0,22.0,85.0,1,0
U_9DWD7OI0PESG,2024-06-17,,,83.0,1,0
U_9DWD7OI0PESG,2024-06-20,315.0,35.0,98.0,1,0
U_9DWD7OI0PESG,2024-06-22,131.0,,,1,0
U_9DWD7OI0PESG,2024-06-23,,59.0,,1,0
U_9DWD7OI0PESG,2024-06-25,212.0,78.0,88.5,2,0
U_9DWD7OI0PESG,2024-06-27,190.0,28.0,64.0,1,0
U_9DWD7OI0PESG,2024-07-29,344.0,0.0,98.0,1,0
U_9DWD7OI0PESG,2024-08-04,220.0,17.0,87.0,1,0
U_9DWD7OI0PESG,2024-08-12,90.0,29.0,74.0,1,0
U_9DWD7OI0PESG,2024-08-16,302.0,59.0,,1,0
U_9DWD7OI0PESG,2024-08-28,213.0,90.0,81.0,2,1
U_9DWD7OI0PESG,2024-09-26,204.0,140.0,80.0,2,0
U_9DWD7OI0PESG,2024-10-04,334.0,,85.0,1,0
U_9DWD7OI0PESG,2024-10-10,,81.0,,1,0
U_9DWD7OI0PESG,2024-10-18,292.0,,82.0,1,0
U_9DWD7OI0PESG,2024-10-20,343.0,43.0,76.0,1,0
U_9DWD7OI0PESG,2024-11-12,514.0,92.0,95.66666666666667,3,1
U_9DWD7OI0PESG,2024-11-21,343.0,14.0,80.0,3,0
U_9DWD7OI0PESG,2024-12-11,111.0,29.0,86.0,1,0
U_9DWD7OI0PESG,2024-12-12,360.0,42.0,92.0,1,0
U_9DWD7OI0PESG,2024-12-15,176.0,20.0,83.0,1,0
U_AB2RVNDFDW79,2024-01-02,265.0,92.0,82.0,2,0
U_AB2RVNDFDW79,2024-01-03,349.0,,90.0,1,1
U_AB2RVNDFDW79,2024-01-25,321.0,6.0,84.0,1,0
U_AB2RVNDFDW79,2024-01-31,111.0,,86.0,1,0
U_AB2RVNDFDW79,2024-02-01,535.0,88.0,,4,1
U_AB2RVNDFDW79,2024-02-07,220.0,8.0,83.0,2,0
U_AB2RVNDFDW79,2024-03-24,520.0,74.0,90.5,2,0
U_AB2RVNDFDW79,2024-04-14,360.0,50.0,82.0,1,1
U_AB2RVNDFDW79,2024-04-20,360.0,18.0,93.0,1,0
U_AB2RVNDFDW79,2024-04-23,360.0,29.0,88.0,1,0
U_AB2RVNDFDW79,2024-05-02,360.0,56.0,89.0,1,1
U_AB2RVNDFDW79,2024-05-03,113.0,,81.0,1,0
U_AB2RVNDFDW79,2024-05-23,360.0,25.0,84.0,1,1
U_AB2RVNDFDW79,2024-05-31,205.0,,89.0,1,0
U_AB2RVNDFDW79,2024-06-02,360.0,7.0,90.0,1,0
U_AB2RVNDFDW79,2024-06-09,87.0,46.0,92.0,1,0
U_AB2RVNDFDW79,2024-06-12,311.0,103.0,75.0,2,0
U_AB2RVNDFDW79,2024-06-24,306.0,112.0,83.0,2,0
U_AB2RVNDFDW79,2024-06-29,360.0,,90.0,1,0
U_AB2RVNDFDW79,2024-07-01,360.0,36.0,90.0,1,0
U_AB2RVNDFDW79,2024-07-10,113.0,72.0,71.0,1,0
U_AB2RVNDFDW79,2024-07-17,182.0,99.0,91.5,2,1
U_AB2RVNDFDW79,2024-07-25,360.0,44.0,94.0,1,0
U_AB2RVNDFDW79,2024-07-30,199.0,27.0,93.0,1,0
U_AB2RVNDFDW79,2024-08-02,172.0,49.0,68.0,1,0
U_AB2RVNDFDW79,2024-08-13,360.0,39.0,80.0,1,0
U_AB2RVNDFDW79,2024-08-20,120.0,40.0,86.5,2,0
U_AB2RVNDFDW79,2024-08-22,124.0,44.0,81.0,1,0
U_AB2RVNDFDW79,2024-09-04,147.0,23.0,92.0,1,0
U_AB2RVNDFDW79,2024-09-09,300.0,,81.0,1,0
U_AB2RVNDFDW79,2024-09-13,129.0,22.0,80.0,1,0
U_AB2RVNDFDW79,2024-09-24,360.0,23.0,87.0,1,0
U_AB2RVNDFDW79,2024-09-28,118.0,20.0,90.5,2,0
U_AB2RVNDFDW79,2024-10-28,463.0,73.0,78.5,2,0
U_AB2RVNDFDW79,2024-11-01,204.0,44.0,90.0,1,0
U_AB2RVNDFDW79,2024-11-03,196.0,26.0,98.0,1,0
U_AB2RVNDFDW79,2024-11-05,121.0,40.0,83.0,1,0
U_AB2RVNDFDW79,2024-11-15,87.0,13.0,89.0,1,0
U_AB2RVNDFDW79,2024-11-14,87.0,,85.0,1,0
U_AB2RVNDFDW79,2024-11-24,360.0,25.0,86.0,1,0
U_AB2RVNDFDW79,2024-12-01,120.0,26.0,91.0,1,0
U_AB2RVNDFDW79,2024-12-06,109.0,26.0,80.0,1,0
U_AB2RVNDFDW79,2024-12-08,360.0,0.0,80.0,1,0
U_AB2RVNDFDW79,2024-12-09,360.0,26.0,76.0,1,0
U_AB2RVNDFDW79,2024-12-22,360.0,37.0,82.0,1,0
U_AB2RVNDFDW79,2024-12-25,359.0,153.0,84.0,3,0
U_AB2RVNDFDW79,2024-12-27,152.0,13.0,92.0,1,0
U_Q1S05WNWLC83,2024-01-04,360.0,47.0,73.0,1,0
U_Q1S05WNWLC83,2024-01-08,360.0,46.0,93.0,1,0
U_Q1S05WNWLC83,2024-01-20,360.0,39.0,84.0,1,0
U_Q1S05WNWLC83,2024-01-21,110.0,24.0,80.0,1,0
U_Q1S05WNWLC83,2024-01-24,149.0,,96.0,1,0
U_Q1S05WNWLC83,2024-01-28,101.0,30.0,81.0,1,0
U_Q1S05WNWLC83,2024-02-11,238.0,0.0,66.0,1,1
U_Q1S05WNWLC83,2024-02-13,360.0,11.0,84.0,1,0
U_Q1S05WNWLC83,2024-03-15,138.0,70.0,,1,0
U_Q1S05WNWLC83,2024-03-25,160.0,17.0,83.0,1,0
U_Q1S05WNWLC83,2024-03-28,303.0,30.0,87.0,1,0
U_Q1S05WNWLC83,2024-04-05,431.0,80.0,72.0,2,0
U_Q1S05WNWLC83,2024-04-07,298.0,113.0,81.33333333333333,3,1
U_Q1S05WNWLC83,2024-04-12,90.0,11.0,91.0,1,0
U_Q1S05WNWLC83,2024-04-26,621.0,140.0,84.33333333333333,3,0
U_Q1S05WNWLC83,2024-05-01,240.0,45.0,89.0,2,1
U_Q1S05WNWLC83,2024-05-05,219.0,5.0,83.0,1,0
U_Q1S05WNWLC83,2024-05-06,219.0,93.0,87.0,1,0
U_Q1S05WNWLC83,2024-05-08,80.0,45.0,79.0,1,0
U_Q1S05WNWLC83,2024-05-11,142.0,17.0,82.0,1,0
U_Q1S05WNWLC83,2024-05-24,95.0,44.0,85.0,1,0
U_Q1S05WNWLC83,2024-06-14,360.0,0.0,70.0,1,1
U_Q1S05WNWLC83,2024-06-19,287.0,67.0,86.0,2,0
U_Q1S05WNWLC83,2024-06-26,301.0,164.0,91.5,3,1
U_Q1S05WNWLC83,2024-07-04,271.0,,78.0,1,0
U_Q1S05WNWLC83,2024-07-08,360.0,64.0,80.0,1,0
U_Q1S05WNWLC83,2024-08-03,344.0,26.0,79.0,1,0
U_Q1S05WNWLC83,2024-08-07,323.0,117.0,84.5,2,0
U_Q1S05WNWLC83,2024-08-27,328.0,,71.0,1,0
U_Q1S05WNWLC83,2024-09-02,360.0,58.0,81.0,1,0
U_Q1S05WNWLC83,2024-09-16,460.0,31.0,86.0,2,0
U_Q1S05WNWLC83,2024-10-15,298.0,56.0,,2,1
U_Q1S05WNWLC83,2024-10-16,164.0,,,1,0
U_Q1S05WNWLC83,2024-10-26,302.0,,78.0,1,0
U_Q1S05WNWLC83,2024-12-13,354.0,32.0,84.0,1,0
U_Q1S05WNWLC83,2024-12-17,360.0,32.0,89.0,1,0
U_Q1S05WNWLC83,2024-12-24,122.0,48.0,,1,0
U_Q1S05WNWLC83,2025-01-01,334.0,15.0,90.0,1,0
U_J8QO09VS9KKH,2024-01-06,480.0,68.0,84.5,2,0
U_J8QO09VS9KKH,2024-01-09,360.0,,86.0,1,0
U_J8QO09VS9KKH,2024-01-13,360.0,40.0,92.0,1,0
U_J8QO09VS9KKH,2024-01-16,360.0,67.0,,1,0
U_J8QO09VS9KKH,2024-01-19,239.0,60.0,78.0,2,1
U_J8QO09VS9KKH,2024-01-22,546.0,119.0,83.0,4,0
U_J8QO09VS9KKH,2024-02-08,100.0,48.0,83.5,2,1
U_J8QO09VS9KKH,2024-02-16,360.0,18.0,80.0,1,0
U_J8QO09VS9KKH,2024-02-18,360.0,43.0,94.0,1,0
U_J8QO09VS9KKH,2024-02-21,530.0,84.0,77.5,2,0
U_J8QO09VS9KKH,2024-02-22,197.0,65.0,,1,0
U_J8QO09VS9KKH,2024-02-28,360.0,59.0,83.0,1,0
U_J8QO09VS9KKH,2024-03-04,378.0,124.0,82.0,2,0
U_J8QO09VS9KKH,2024-03-19,360.0,50.0,84.0,1,1
U_J8QO09VS9KKH,2024-03-27,218.0,,86.0,1,0
U_J8QO09VS9KKH,2024-04-03,360.0,52.0,92.0,1,0
U_J8QO09VS9KKH,2024-04-15,510.0,45.0,84.5,2,1
U_J8QO09VS9KKH,2024-04-18,360.0,36.0,81.0,1,0
U_J8QO09VS9KKH,2024-05-29,177.0,55.0,86.0,2,0
U_J8QO09VS9KKH,2024-05-30,360.0,,89.0,1,0
U_J8QO09VS9KKH,2024-06-06,129.0,,93.0,1,0
U_J8QO09VS9KKH,2024-06-17,,67.0,83.0,1,0
U_J8QO09VS9KKH,2024-06-20,422.0,16.0,80.0,2,0
U_J8QO09VS9KKH,2024-06-22,360.0,17.0,83.0,1,0
U_J8QO09VS9KKH,2024-06-25,143.0,61.0,90.0,2,1
U_J8QO09VS9KKH,2024-06-27,360.0,20.0,78.0,1,0
U_J8QO09VS9KKH,2024-08-04,161.0,74.0,87.0,2,0
U_J8QO09VS9KKH,2024-08-16,431.0,120.0,83.0,3,0
U_J8QO09VS9KKH,2024-08-28,360.0,44.0,,1,0
U_J8QO09VS9KKH,2024-09-26,118.0,51.0,88.0,1,0
U_J8QO09VS9KKH,2024-10-18,294.0,113.0,88.66666666666667,3,0
U_J8QO09VS9KKH,2024-10-20,413.0,46.0,74.5,2,1
U_J8QO09VS9KKH,2024-10-24,125.0,26.0,92.0,1,0
U_J8QO09VS9KKH,2024-11-12,360.0,35.0,85.0,1,0
U_J8QO09VS9KKH,2024-12-11,369.0,52.0,85.66666666666667,4,0
U_J8QO09VS9KKH,2024-12-12,189.0,52.0,,1,0
U_J8QO09VS9KKH,2024-12-15,289.0,105.0,71.5,2,0
U_J8QO09VS9KKH,2024-12-21,360.0,47.0,86.0,1,0
U_7E1047WWBSLU,2024-01-14,456.0,64.0,79.0,2,0
U_7E1047WWBSLU,2024-01-27,360.0,34.0,87.0,1,0
U_7E1047WWBSLU,2024-02-02,94.0,49.0,86.0,1,0
U_7E1047WWBSLU,2024-02-09,360.0,24.0,83.0,1,0
U_7E1047WWBSLU,2024-02-10,360.0,28.0,84.0,1,0
U_7E1047WWBSLU,2024-03-05,360.0,,81.0,1,0
U_7E1047WWBSLU,2024-03-06,326.0,,87.0,2,0
U_7E1047WWBSLU,2024-03-12,246.0,41.0,78.0,1,0
U_7E1047WWBSLU,2024-03-16,149.0,11.0,94.0,1,0
U_7E1047WWBSLU,2024-03-21,300.0,41.0,76.0,2,0
U_7E1047WWBSLU,2024-03-22,360.0,10.0,88.0,2,0
U_7E1047WWBSLU,2024-04-16,,44.0,88.0,1,0
U_7E1047WWBSLU,2024-04-17,398.0,73.0,86.0,2,0
U_7E1047WWBSLU,2024-05-20,360.0,33.0,92.0,1,0
U_7E1047WWBSLU,2024-05-25,190.0,34.0,91.0,1,0
U_7E1047WWBSLU,2024-06-21,323.0,,94.0,1,0
U_7E1047WWBSLU,2024-07-03,360.0,28.0,91.0,1,0
U_7E1047WWBSLU,2024-07-11,360.0,71.0,85.0,1,0
U_7E1047WWBSLU,2024-07-13,360.0,75.0,74.0,1,0
U_7E1047WWBSLU,2024-07-20,360.0,,,1,0
U_7E1047WWBSLU,2024-07-22,119.0,75.0,84.0,2,1
U_7E1047WWBSLU,2024-08-01,427.0,52.0,67.5,2,0
U_7E1047WWBSLU,2024-08-29,360.0,,82.0,1,1
U_7E1047WWBSLU,2024-08-31,244.0,15.0,71.5,2,0
U_7E1047WWBSLU,2024-09-01,181.0,42.0,92.0,1,0
U_7E1047WWBSLU,2024-09-05,360.0,11.0,91.0,1,0
U_7E1047WWBSLU,2024-09-10,131.0,45.0,89.0,1,0
U_7E1047WWBSLU,2024-09-11,152.0,75.0,90.0,1,0
U_7E1047WWBSLU,2024-10-05,360.0,29.0,83.0,1,0
U_7E1047WWBSLU,2024-10-12,360.0,36.0,82.0,1,0
U_7E1047WWBSLU,2024-10-13,172.0,43.0,80.0,1,0
U_7E1047WWBSLU,2024-10-17,360.0,52.0,79.0,1,0
U_7E1047WWBSLU,2024-10-25,360.0,30.0,83.0,1,0
U_7E1047WWBSLU,2024-10-31,360.0,14.0,86.0,1,0
U_7E1047WWBSLU,2024-11-04,207.0,3.0,86.0,1,0
U_7E1047WWBSLU,2024-11-08,360.0,,91.0,1,0
U_7E1047WWBSLU,2024-11-28,360.0,0.0,79.0,1,0
U_7E1047WWBSLU,2024-12-05,332.0,38.0,81.0,1,0
U_7E1047WWBSLU,2024-12-19,360.0,19.0,77.0,1,0
U_ONGMX1GM32WP,2024-01-11,231.0,,83.0,1,0
U_ONGMX1GM32WP,2024-01-18,360.0,0.0,76.0,1,0
U_ONGMX1GM32WP,2024-01-29,360.0,44.0,91.0,1,0
U_ONGMX1GM32WP,2024-02-04,175.0,26.0,81.0,1,0
U_ONGMX1GM32WP,2024-02-17,179.0,47.0,77.0,1,0
U_ONGMX1GM32WP,2024-02-26,,46.0,81.0,1,0
U_ONGMX1GM32WP,2024-03-11,140.0,55.0,82.0,1,0
U_ONGMX1GM32WP,2024-04-01,123.0,57.0,87.0,1,0
U_ONGMX1GM32WP,2024-03-31,119.0,71.0,75.0,1,0
U_ONGMX1GM32WP,2024-04-09,460.0,101.0,85.0,2,0
U_ONGMX1GM32WP,2024-04-24,152.0,81.0,83.0,1,0
U_ONGMX1GM32WP,2024-04-29,360.0,,88.0,1,0
U_ONGMX1GM32WP,2024-04-30,172.0,52.0,87.0,2,0
U_ONGMX1GM32WP,2024-05-18,443.0,88.0,83.5,2,1
U_ONGMX1GM32WP,2024-05-19,360.0,41.0,97.0,1,0
U_ONGMX1GM32WP,2024-05-26,349.0,45.0,78.0,1,1
U_ONGMX1GM32WP,2024-06-03,360.0,43.0,90.0,1,0
U_ONGMX1GM32WP,2024-06-04,385.0,35.0,88.0,2,1
U_ONGMX1GM32WP,2024-06-08,,8.0,78.0,1,0
U_ONGMX1GM32WP,2024-06-13,360.0,,88.0,1,0
U_ONGMX1GM32WP,2024-06-18,113.0,,88.0,1,0
U_ONGMX1GM32WP,2024-07-07,406.0,61.0,84.0,2,0
U_ONGMX1GM32WP,2024-07-12,222.0,41.0,86.5,2,0
U_ONGMX1GM32WP,2024-07-31,339.0,34.0,93.0,1,0
U_ONGMX1GM32WP,2024-08-05,252.0,99.0,83.0,2,0
U_ONGMX1GM32WP,2024-08-10,143.0,63.0,91.0,1,1
U_ONGMX1GM32WP,2024-08-09,131.0,58.0,78.0,1,0
U_ONGMX1GM32WP,2024-08-11,360.0,59.0,69.0,1,0
U_ONGMX1GM32WP,2024-08-18,,,75.0,1,0
U_ONGMX1GM32WP,2024-08-19,209.0,25.0,88.0,1,0
U_ONGMX1GM32WP,2024-08-24,563.0,83.0,81.75,5,1
U_ONGMX1GM32WP,2024-09-03,360.0,33.0,85.0,1,0
U_ONGMX1GM32WP,2024-09-21,332.0,11.0,70.0,1,0
U_ONGMX1GM32WP,2024-11-09,212.0,76.0,80.0,2,0
U_ONGMX1GM32WP,2024-11-13,188.0,23.0,93.0,1,1
U_ONGMX1GM32WP,2024-11-17,333.0,115.0,80.5,3,0
U_ONGMX1GM32WP,2024-11-23,360.0,33.0,69.0,1,0
U_ONGMX1GM32WP,2024-11-25,358.0,,95.0,1,0
U_ONGMX1GM32WP,2024-12-14,157.0,,76.0,1,0
U_ONGMX1GM32WP,2024-12-20,346.0,,98.0,1,0
U_ONGMX1GM32WP,2024-12-28,181.0,52.0,,1,0
U_ONGMX1GM32WP,2024-12-30,336.0,21.0,82.5,2,0
U_IIYMYRSVZN4R,2024-02-19,360.0,31.0,73.0,1,0
U_IIYMYRSVZN4R,2024-02-23,184.0,26.0,94.0,1,0
U_IIYMYRSVZN4R,2024-03-08,208.0,16.0,92.0,1,0
U_IIYMYRSVZN4R,2024-03-13,160.0,21.0,96.0,1,0
U_IIYMYRSVZN4R,2024-03-23,194.0,0.0,87.0,1,0
U_IIYMYRSVZN4R,2024-03-29,193.0,87.0,88.5,2,0
U_IIYMYRSVZN4R,2024-04-10,256.0,26.0,88.0,1,1
U_IIYMYRSVZN4R,2024-04-11,452.0,27.0,90.5,2,0
U_IIYMYRSVZN4R,2024-05-07,360.0,,84.0,1,0
U_IIYMYRSVZN4R,2024-05-12,154.0,34.0,85.0,1,0
U_IIYMYRSVZN4R,2024-05-14,136.0,20.0,72.0,1,0
U_IIYMYRSVZN4R,2024-05-16,445.0,61.0,86.0,2,1
U_IIYMYRSVZN4R,2024-06-16,360.0,10.0,88.0,1,0
U_IIYMYRSVZN4R,2024-07-09,360.0,5.0,90.0,1,0
U_IIYMYRSVZN4R,2024-07-14,445.0,47.0,88.5,2,0
U_IIYMYRSVZN4R,2024-07-21,411.0,88.0,94.0,2,1
U_IIYMYRSVZN4R,2024-07-23,442.0,83.0,79.5,3,0
U_IIYMYRSVZN4R,2024-08-06,360.0,0.0,86.0,1,0
U_IIYMYRSVZN4R,2024-09-23,315.0,55.0,88.5,2,0
U_IIYMYRSVZN4R,2024-10-02,413.0,49.0,88.0,2,0
U_IIYMYRSVZN4R,2024-10-06,146.0,36.0,80.0,1,0
U_IIYMYRSVZN4R,2024-10-09,269.0,115.0,85.0,2,0
U_IIYMYRSVZN4R,2024-10-11,360.0,35.0,84.0,1,1
U_IIYMYRSVZN4R,2024-10-29,275.0,63.0,79.0,2,0
U_IIYMYRSVZN4R,2024-11-02,360.0,16.0,75.0,1,1
U_IIYMYRSVZN4R,2024-11-10,360.0,18.0,87.0,1,0
U_IIYMYRSVZN4R,2024-11-18,360.0,0.0,,1,0
U_IIYMYRSVZN4R,2024-11-29,285.0,84.0,82.5,2,1
U_IIYMYRSVZN4R,2024-12-26,,26.0,76.0,1,0
U_IT9BN18GP51K,2024-01-14,,12.0,89.0,1,0
U_IT9BN18GP51K,2024-01-27,439.0,50.0,81.5,2,0
U_IT9BN18GP51K,2024-02-02,194.0,44.0,93.0,1,0
U_IT9BN18GP51K,2024-02-09,119.0,19.0,78.0,1,0
U_IT9BN18GP51K,2024-03-05,360.0,34.0,,1,0
U_IT9BN18GP51K,2024-03-06,342.0,27.0,86.5,2,0
U_IT9BN18GP51K,2024-03-12,360.0,,81.0,1,0
U_IT9BN18GP51K,2024-03-16,93.0,38.0,84.0,1,0
U_IT9BN18GP51K,2024-03-21,95.0,55.0,78.5,2,0
U_IT9BN18GP51K,2024-03-22,87.0,,79.0,1,0
U_IT9BN18GP51K,2024-04-17,109.0,36.0,92.0,1,0
U_IT9BN18GP51K,2024-05-09,229.0,113.0,90.5,2,0
U_IT9BN18GP51K,2024-05-20,117.0,5.0,,2,0
U_IT9BN18GP51K,2024-05-25,229.0,45.0,92.0,1,0
U_IT9BN18GP51K,2024-05-28,144.0,42.0,68.0,1,0
U_IT9BN18GP51K,2024-06-21,360.0,23.0,,1,0
U_IT9BN18GP51K,2024-07-03,75.0,61.0,98.0,1,0
U_IT9BN18GP51K,2024-07-11,360.0,43.0,83.0,1,0
U_IT9BN18GP51K,2024-07-13,135.0,44.0,85.0,1,0
