user_id,date,apple_steps,apple_active_energy,apple_resting_hr,apple_sleep_minutes
U_J8QO09VS9KKH,2024-05-30,,84.9,,
U_J8QO09VS9KKH,2024-08-28,,83.2,,
U_J8QO09VS9KKH,2024-11-12,,,,
U_J8QO09VS9KKH,2024-12-11,,9024.0,,
U_J8QO09VS9KKH,2024-12-12,,9327.0,,
U_7E1047WWBSLU,2024-05-28,,6998.0,,
U_7E1047WWBSLU,2024-07-03,,47.5,,
U_7E1047WWBSLU,2024-07-13,,1854.3,,
U_7E1047WWBSLU,2024-10-05,,,,
U_7E1047WWBSLU,2024-10-17,,2279.8,,
U_ONGMX1GM32WP,2024-01-18,,60.4,,
U_ONGMX1GM32WP,2024-02-04,,7302.0,,
U_ONGMX1GM32WP,2024-05-19,,2459.6,,
U_ONGMX1GM32WP,2024-07-07,,76.8,,
U_ONGMX1GM32WP,2024-08-09,,12994.0,,
U_ONGMX1GM32WP,2024-11-23,,11787.0,,
U_ONGMX1GM32WP,2024-12-28,,11972.0,,
U_8CXX6MDK5N9S,2024-02-06,,6769.0,,
U_8CXX6MDK5N9S,2024-06-19,,68.3,,
U_8CXX6MDK5N9S,2024-08-03,,528.0,,
U_8CXX6MDK5N9S,2024-08-27,,2410.9,,
U_8NN16UXF5GZP,2024-01-17,,2307.7,,
U_8NN16UXF5GZP,2024-02-29,,460.0,,
U_8NN16UXF5GZP,2024-04-08,,7333.0,,
U_D9FKXZUU80MB,2024-03-05,,5042.0,,
U_D9FKXZUU80MB,2024-03-21,,,,
U_D9FKXZUU80MB,2024-05-25,,2173.0,,
U_D9FKXZUU80MB,2024-10-12,,2175.3,,
U_HBN5ELB45L6D,2024-10-27,,2408.6,,
U_HBN5ELB45L6D,2024-10-30,,10665.0,,
U_HBN5ELB45L6D,2024-12-27,,2881.0,,
U_K2Y77Z69UWS4,2024-02-09,,10507.0,,
U_K2Y77Z69UWS4,2024-03-21,,12653.0,,
U_K2Y77Z69UWS4,2024-04-16,,2565.3,,
U_K2Y77Z69UWS4,2024-07-13,,52.5,,
U_K2Y77Z69UWS4,2024-09-01,,460.0,,
U_K2Y77Z69UWS4,2024-11-04,,2343.0,,
U_ONX0GU4BJ3BQ,2024-03-13,,1961.3,,
U_ONX0GU4BJ3BQ,2024-11-02,,2626.4,,
U_ONX0GU4BJ3BQ,2024-11-30,,60.6,,
U_OM5IGQPKI7P5,2024-07-21,60.5,,,
U_OM5IGQPKI7P5,2024-10-02,419.0,,,
U_YIHAIR4COWGZ,2024-04-23,,,,
U_YIHAIR4COWGZ,2024-05-23,1910.9,,,
U_YIHAIR4COWGZ,2024-06-09,75.4,,,
U_YIHAIR4COWGZ,2024-06-12,4628.6,,,
U_YIHAIR4COWGZ,2024-06-24,2288.8,,,
U_YIHAIR4COWGZ,2024-12-08,74.0,,,
U_YIHAIR4COWGZ,2024-12-22,1550.0,,,
U_RIPZIM6CFNFH,2024-02-14,4190.0,,,
U_RIPZIM6CFNFH,2024-07-18,2260.0,,,
U_RIPZIM6CFNFH,2024-08-23,5562.0,,,
U_RIPZIM6CFNFH,2024-09-18,76.2,,,
U_UAXEQBNHL1N1,2024-02-24,2124.0,,,
U_UAXEQBNHL1N1,2024-03-04,4285.0,,,
U_UAXEQBNHL1N1,2024-03-27,1476.6,,,
U_UAXEQBNHL1N1,2024-08-04,5930.0,,,
U_UAXEQBNHL1N1,2024-10-18,7098.0,,,
U_TZE5R5UQPGB7,2024-01-10,11049.0,,,
U_TZE5R5UQPGB7,2024-02-05,2616.3,,,
U_TZE5R5UQPGB7,2024-04-04,9729.0,,,
U_TZE5R5UQPGB7,2024-05-13,61.3,,,
U_TZE5R5UQPGB7,2024-08-26,115.8,,,
U_TZE5R5UQPGB7,2024-09-30,12841.0,,,
U_KIZZQY72WX7P,2024-06-02,2229.3,,,
U_KIZZQY72WX7P,2024-06-09,2228.9,,,
U_KIZZQY72WX7P,2024-06-12,,,,
U_KIZZQY72WX7P,2024-07-10,463.0,,,
U_KIZZQY72WX7P,2024-09-09,10397.0,,,
U_KIZZQY72WX7P,2024-12-01,9203.0,,,
U_KIZZQY72WX7P,2024-12-22,2073.0,,,
U_E8LD4D6AF58C,2024-02-19,2414.8,,,
U_E8LD4D6AF58C,2024-05-07,47.9,,,
U_E8LD4D6AF58C,2024-08-06,7892.0,,,
U_E8LD4D6AF58C,2024-11-18,55.4,,,
U_IA5U6HC36KOF,2024-01-03,3979.0,,,
U_IA5U6HC36KOF,2024-03-24,2533.0,,,
U_IA5U6HC36KOF,2024-05-02,5076.0,,,
U_IA5U6HC36KOF,2024-10-27,2524.0,,,
U_IA5U6HC36KOF,2024-11-01,5693.0,,,
U_IA5U6HC36KOF,2024-11-24,3730.0,,,
U_IA5U6HC36KOF,2024-12-25,2567.3,,,
U_FM8ZOV7LN23Y,2024-04-30,55.2,,,
U_FM8ZOV7LN23Y,2024-06-11,5348.0,,,
U_FM8ZOV7LN23Y,2024-06-18,5175.0,,,
U_FM8ZOV7LN23Y,2024-12-10,3557.0,,,
U_0QTL3Q4N89QK,2024-01-11,2385.3,,,
U_0QTL3Q4N89QK,2024-02-17,2117.5,,,
U_0QTL3Q4N89QK,2024-03-31,50.9,,,
U_0QTL3Q4N89QK,2024-04-09,2216.0,,,
U_0QTL3Q4N89QK,2024-05-18,1973.0,,,
U_0QTL3Q4N89QK,2024-08-24,9982.0,,,
U_2M0W10LBT3G2,2024-03-08,72.4,,,
U_2M0W10LBT3G2,2024-03-29,,,,
U_2M0W10LBT3G2,2024-06-16,2058.0,,,
U_2M0W10LBT3G2,2024-07-09,82.7,,,
U_2M0W10LBT3G2,2024-07-21,81.0,,,
U_0CV3TLCXLVPY,2024-01-11,13724.0,,,
U_0CV3TLCXLVPY,2024-04-09,12052.0,,,
U_0CV3TLCXLVPY,2024-05-19,61.9,,,
U_0CV3TLCXLVPY,2024-06-13,2396.8,,,
U_0CV3TLCXLVPY,2024-08-09,12615.0,,,
U_0CV3TLCXLVPY,2024-08-24,14753.0,,,
U_0CV3TLCXLVPY,2024-11-13,68.3,,,
U_OUELCQSE3TV1,2024-04-30,2885.0,,,
U_OUELCQSE3TV1,2024-08-05,4369.0,,,
U_OUELCQSE3TV1,2024-08-11,1600.9,,,
U_OUELCQSE3TV1,2024-08-25,1414.5,,,
U_OUELCQSE3TV1,2024-10-23,,,,
U_OUELCQSE3TV1,2024-11-17,3042.0,,,
U_8HMBR5XQT4P5,2024-01-10,5638.0,,,
U_8HMBR5XQT4P5,2024-06-07,10100.0,,,
U_8HMBR5XQT4P5,2024-08-15,1960.1,,,
U_0KM3TZK3NY9V,2024-01-11,2667.2,,,
U_0KM3TZK3NY9V,2024-02-04,2043.4,,,
U_0KM3TZK3NY9V,2024-02-17,62.9,,,
U_0KM3TZK3NY9V,2024-05-19,2492.1,,,
U_0KM3TZK3NY9V,2024-07-16,5784.0,,,
U_0KM3TZK3NY9V,2024-08-09,9226.0,,,
U_0KM3TZK3NY9V,2024-12-20,,,,
U_IIDLRYE89FX5,2024-01-11,2217.4,,,
U_IIDLRYE89FX5,2024-02-17,2192.7,,,
U_IIDLRYE89FX5,2024-05-26,8397.0,,,
U_IIDLRYE89FX5,2024-06-13,2441.0,,,
U_IIDLRYE89FX5,2024-11-13,18224.0,,,
U_IIDLRYE89FX5,2024-12-20,6114.0,,,
U_OIH5CSK30LVY,2024-01-10,2205.4,,,
U_OIH5CSK30LVY,2024-01-12,1858.3,,,
U_OIH5CSK30LVY,2024-09-30,2000.3,,,
U_J7UPFLN4RXYJ,2024-02-02,60.0,,,
U_J7UPFLN4RXYJ,2024-03-05,2023.0,,,
U_J7UPFLN4RXYJ,2024-03-21,349.0,,,
U_J7UPFLN4RXYJ,2024-05-25,2417.6,,,
U_J7UPFLN4RXYJ,2024-07-11,2576.8,,,
U_OMD7Q1DDPUSD,2024-01-22,68.8,,,
U_OMD7Q1DDPUSD,2024-02-08,59.6,,,
U_OMD7Q1DDPUSD,2024-04-15,61.8,,,
U_OMD7Q1DDPUSD,2024-04-18,1921.5,,,
U_OMD7Q1DDPUSD,2024-10-24,16188.0,,,
U_OMD7Q1DDPUSD,2024-11-12,2590.9,,,
U_OMD7Q1DDPUSD,2024-12-21,62.6,,,
U_5PB8Z3V6DIXF,2024-03-06,1889.6,,,
U_5PB8Z3V6DIXF,2024-07-20,9727.0,,,
U_5PB8Z3V6DIXF,2024-07-22,2232.9,,,
U_5PB8Z3V6DIXF,2024-08-01,1882.9,,,
U_5PB8Z3V6DIXF,2024-11-08,7669.0,,,
U_5PB8Z3V6DIXF,2024-12-19,,,,
U_3BZT9D31K9QM,2024-02-10,6329.0,,,
U_3BZT9D31K9QM,2024-02-15,1937.7,,,
U_3BZT9D31K9QM,2024-05-20,2183.4,,,
U_3BZT9D31K9QM,2024-06-21,64.7,,,
U_3BZT9D31K9QM,2024-07-22,4501.0,,,
U_3BZT9D31K9QM,2024-09-11,2436.7,,,
U_3BZT9D31K9QM,2024-12-04,8039.0,,,
U_31YRUJOQW5DS,2024-02-01,95.0,,,
U_31YRUJOQW5DS,2024-04-14,5712.0,,,
U_31YRUJOQW5DS,2024-04-23,2404.6,,,
U_31YRUJOQW5DS,2024-06-12,95.0,,,
U_31YRUJOQW5DS,2024-07-10,10287.0,,,
U_31YRUJOQW5DS,2024-08-13,9081.0,,,
U_QK4LTAHUKWQV,2024-10-09,2025.9,,,
U_RDIHSA7HEZ74,2024-06-20,1515.3,,,
U_RDIHSA7HEZ74,2024-06-23,51.7,,,
U_RDIHSA7HEZ74,2024-10-04,9534.0,,,
U_RDIHSA7HEZ74,2024-11-12,2746.3,,,
U_RDIHSA7HEZ74,2024-12-11,352.0,,,
U_RDIHSA7HEZ74,2024-12-12,8131.0,,,
U_NQJQIJC1YDMT,2024-02-04,2342.4,,,
U_NQJQIJC1YDMT,2024-05-18,13568.0,,,
U_NQJQIJC1YDMT,2024-05-19,2068.1,,,
U_NQJQIJC1YDMT,2024-06-03,,,,
U_NQJQIJC1YDMT,2024-07-07,2166.0,,,
U_NQJQIJC1YDMT,2024-12-14,2236.0,,,
U_U84XYJOA21A6,2024-02-26,1812.9,,,
U_U84XYJOA21A6,2024-06-04,1830.4,,,
U_U84XYJOA21A6,2024-08-19,7917.0,,,
U_IC43OLFARK6O,2024-05-12,2009.0,,,
U_IC43OLFARK6O,2024-07-23,1936.1,,,
U_IC43OLFARK6O,2024-09-23,5752.0,,,
U_IC43OLFARK6O,2024-11-02,2425.3,,,
U_IC43OLFARK6O,2024-11-30,2710.1,,,
U_WQHEYTO5F9M9,2024-01-30,2578.9,,,
U_WQHEYTO5F9M9,2024-06-15,95.0,,,
U_WQHEYTO5F9M9,2024-08-30,8597.0,,,
U_WQHEYTO5F9M9,2024-10-21,1774.1,,,
U_WQHEYTO5F9M9,2024-11-16,95.0,,,
U_WQHEYTO5F9M9,2024-11-27,7572.0,,,
U_DSLCB8QSSPYE,2024-01-30,8165.0,,,
U_DSLCB8QSSPYE,2024-06-01,2284.2,,,
U_DSLCB8QSSPYE,2024-11-27,,,,
U_YP04K43SAFYH,2024-05-25,391.0,,,
U_YP04K43SAFYH,2024-12-05,8184.0,,,
U_939AYQ6WW8YL,2024-03-08,,,,
U_939AYQ6WW8YL,2024-05-12,7197.0,,,
U_939AYQ6WW8YL,2024-05-14,1977.6,,,
U_939AYQ6WW8YL,2024-09-23,2410.1,,,
U_939AYQ6WW8YL,2024-12-26,10235.0,,,
U_DB2UUIJNWPAY,2024-05-23,1807.8,,,
U_DB2UUIJNWPAY,2024-06-02,2161.0,,,
U_DB2UUIJNWPAY,2024-07-01,75.4,,,
U_DB2UUIJNWPAY,2024-07-05,2151.7,,,
U_DB2UUIJNWPAY,2024-07-17,2191.6,,,
U_DB2UUIJNWPAY,2024-09-09,1939.2,,,
U_DB2UUIJNWPAY,2024-09-24,62.0,,,
U_T8K06MOXSFH4,2024-02-12,,,,
U_T8K06MOXSFH4,2024-05-16,2128.9,,,
U_T8K06MOXSFH4,2024-11-29,10525.0,,,
U_JMYLRQ1RDXCK,2024-04-29,59.0,,,
U_JMYLRQ1RDXCK,2024-06-13,1744.4,,,
U_JMYLRQ1RDXCK,2024-08-10,3985.0,,,
U_JMYLRQ1RDXCK,2024-12-14,5192.0,,,
U_JMYLRQ1RDXCK,2024-12-20,,,,
U_JMYLRQ1RDXCK,2024-12-28,2128.7,,,
U_FV3XOLEYRVXO,2024-01-02,80.8,,,
U_FV3XOLEYRVXO,2024-01-23,7187.0,,,
U_FV3XOLEYRVXO,2024-01-31,,,,
U_FV3XOLEYRVXO,2024-05-02,80.9,,,
U_FV3XOLEYRVXO,2024-05-31,4200.2,,,
U_FV3XOLEYRVXO,2024-08-08,2083.9,,,
U_FV3XOLEYRVXO,2024-10-30,6338.0,,,
U_FV3XOLEYRVXO,2024-11-15,,,,
U_BN9WSZV83XPH,2024-07-12,2079.9,,,
U_BN9WSZV83XPH,2024-08-11,6340.0,,,
U_BN9WSZV83XPH,2024-08-25,8260.0,,,
U_BN9WSZV83XPH,2024-09-21,1740.8,,,
U_BN9WSZV83XPH,2024-12-10,138.0,,,
U_SMESJT2JPNRI,2024-08-01,9661.0,,,
U_SMESJT2JPNRI,2024-08-29,8268.0,,,
U_SMESJT2JPNRI,2024-10-31,8000.0,,,
U_SMESJT2JPNRI,2024-11-08,2069.6,,,
U_SMESJT2JPNRI,2024-12-19,6147.0,,,
U_44M2EC8RA484,2024-03-17,2067.4,,,
U_44M2EC8RA484,2024-03-20,2113.9,,,
U_44M2EC8RA484,2024-10-08,2600.3,,,
U_UXT9KLS1QCWQ,2024-03-29,63.6,,,
U_UXT9KLS1QCWQ,2024-05-12,2013.7,,,
U_UXT9KLS1QCWQ,2024-09-23,1852.7,,,
U_UXT9KLS1QCWQ,2024-10-29,65.5,,,
U_RAPKIANOUOF0,2024-01-02,6310.0,,,
U_RAPKIANOUOF0,2024-01-05,4237.2,,,
U_RAPKIANOUOF0,2024-02-07,7259.0,,,
U_RAPKIANOUOF0,2024-06-29,6400.0,,,
U_RAPKIANOUOF0,2024-11-03,1809.8,,,
U_RAPKIANOUOF0,2024-11-24,9957.0,,,
U_RAPKIANOUOF0,2024-12-06,7557.0,,,
U_RAPKIANOUOF0,2024-12-25,2410.8,,,
U_29Q2L48C1CQG,2024-09-14,2897.0,,,
U_29Q2L48C1CQG,2024-11-06,3755.0,,,
U_29Q2L48C1CQG,2024-11-11,2016.8,,,
U_32CWT04CHSDI,2024-01-03,2309.8,,,
U_32CWT04CHSDI,2024-02-07,1960.3,,,
U_32CWT04CHSDI,2024-05-03,2104.6,,,
U_32CWT04CHSDI,2024-07-25,1931.2,,,
U_32CWT04CHSDI,2024-10-28,86.9,,,
U_32CWT04CHSDI,2024-10-30,2036.0,,,
U_32CWT04CHSDI,2024-11-15,5425.0,,,
U_32CWT04CHSDI,2024-11-24,,,,
U_32CWT04CHSDI,2024-12-25,1919.9,,,
U_32CWT04CHSDI,2024-12-27,1803.6,,,
U_J8QO09VS9KKH,2024-01-09,1869.2,,,
U_J8QO09VS9KKH,2024-01-16,10162.0,,,
U_J8QO09VS9KKH,2024-02-08,77.4,,,
U_J8QO09VS9KKH,2024-02-16,2135.5,,,
U_J8QO09VS9KKH,2024-04-03,2346.1,,,
U_J8QO09VS9KKH,2024-05-29,5786.0,,,
U_J8QO09VS9KKH,2024-06-20,78.4,,,
U_J8QO09VS9KKH,2024-10-24,1992.5,,,
U_J8QO09VS9KKH,2024-12-21,2333.6,,,
U_7E1047WWBSLU,2024-04-16,2131.5,,,
U_7E1047WWBSLU,2024-05-25,1734.3,,,
U_7E1047WWBSLU,2024-07-11,6104.0,,,
U_7E1047WWBSLU,2024-09-01,45.0,,,
U_7E1047WWBSLU,2024-10-13,1990.5,,,
U_7E1047WWBSLU,2024-11-04,2298.0,,,
U_ONGMX1GM32WP,2024-04-29,76.7,,,
U_ONGMX1GM32WP,2024-05-18,2450.3,,,
U_ONGMX1GM32WP,2024-06-03,9623.0,,,
U_ONGMX1GM32WP,2024-11-09,2762.2,,,
U_8CXX6MDK5N9S,2024-03-03,4508.0,,,
U_8CXX6MDK5N9S,2024-04-05,4837.0,,,
U_8CXX6MDK5N9S,2024-04-26,60.1,,,
U_8CXX6MDK5N9S,2024-05-24,7017.0,,,
U_8CXX6MDK5N9S,2024-10-07,5398.0,,,
U_8CXX6MDK5N9S,2024-12-13,1585.3,,,
U_8NN16UXF5GZP,2024-05-10,2451.6,,,
U_8NN16UXF5GZP,2024-06-10,2199.3,,,
U_8NN16UXF5GZP,2024-08-17,2577.8,,,
U_8NN16UXF5GZP,2024-08-23,5535.0,,,
U_8NN16UXF5GZP,2024-09-17,14960.0,,,
U_8NN16UXF5GZP,2024-09-27,9256.0,,,
U_8NN16UXF5GZP,2024-11-20,7366.0,,,
U_D9FKXZUU80MB,2024-02-09,2346.3,,,
U_D9FKXZUU80MB,2024-04-16,2050.2,,,
U_D9FKXZUU80MB,2024-07-11,6143.0,,,
U_D9FKXZUU80MB,2024-09-01,69.0,,,
U_D9FKXZUU80MB,2024-09-15,5674.0,,,
U_HBN5ELB45L6D,2024-01-03,9600.0,,,
U_HBN5ELB45L6D,2024-01-05,77.0,,,
U_HBN5ELB45L6D,2024-01-25,,,,
U_HBN5ELB45L6D,2024-05-03,1556.2,,,
U_HBN5ELB45L6D,2024-08-22,71.0,,,
U_HBN5ELB45L6D,2024-09-28,2136.8,,,
U_HBN5ELB45L6D,2024-10-28,7850.0,,,
U_HBN5ELB45L6D,2024-11-15,2055.8,,,
U_K2Y77Z69UWS4,2024-03-05,12268.0,,,
U_K2Y77Z69UWS4,2024-05-28,,,,
U_K2Y77Z69UWS4,2024-08-31,10555.0,,,
U_K2Y77Z69UWS4,2024-09-10,2599.6,,,
U_K2Y77Z69UWS4,2024-10-05,11148.0,,,
U_K2Y77Z69UWS4,2024-10-17,10488.0,,,
U_ONX0GU4BJ3BQ,2024-03-08,1958.4,,,
U_ONX0GU4BJ3BQ,2024-05-12,5460.0,,,
U_ONX0GU4BJ3BQ,2024-05-14,6736.0,,,
U_ONX0GU4BJ3BQ,2024-06-16,,,,
U_ONX0GU4BJ3BQ,2024-07-21,5034.0,,,
U_OM5IGQPKI7P5,2024-01-15,,,56.5,
U_OM5IGQPKI7P5,2024-03-17,,,,
U_OM5IGQPKI7P5,2024-04-28,,,,
U_OM5IGQPKI7P5,2024-09-14,,,,
U_OM5IGQPKI7P5,2024-10-08,,,,
U_OM5IGQPKI7P5,2024-11-06,,,,
U_OM5IGQPKI7P5,2024-11-11,,,,
U_OM5IGQPKI7P5,2024-12-29,,,,
U_YIHAIR4COWGZ,2024-03-15,,,,
U_YIHAIR4COWGZ,2024-05-08,,,,
U_YIHAIR4COWGZ,2024-09-02,,,,
U_RIPZIM6CFNFH,2024-01-29,,,,
U_RIPZIM6CFNFH,2024-02-04,,,,
U_RIPZIM6CFNFH,2024-06-13,,,,
U_RIPZIM6CFNFH,2024-08-09,,,,
U_RIPZIM6CFNFH,2024-08-10,,,,
U_RIPZIM6CFNFH,2024-12-28,,,,
U_UAXEQBNHL1N1,2024-02-02,,,,
U_UAXEQBNHL1N1,2024-02-09,,,,
U_UAXEQBNHL1N1,2024-09-15,,,,
U_UAXEQBNHL1N1,2024-10-13,,,,
U_UAXEQBNHL1N1,2024-11-04,,,,
U_TZE5R5UQPGB7,2024-02-23,,,,
U_TZE5R5UQPGB7,2024-05-07,,,,
U_TZE5R5UQPGB7,2024-05-22,,,,
U_KIZZQY72WX7P,2024-01-21,,,,
U_KIZZQY72WX7P,2024-02-11,,,,
U_KIZZQY72WX7P,2024-03-28,,,,
U_KIZZQY72WX7P,2024-05-08,,,,
U_KIZZQY72WX7P,2024-09-16,,,,
U_KIZZQY72WX7P,2024-10-22,,,,
U_KIZZQY72WX7P,2024-10-26,,,70.0,
U_E8LD4D6AF58C,2024-01-10,,,,
U_E8LD4D6AF58C,2024-01-12,,,,
U_E8LD4D6AF58C,2024-02-05,,,,
U_IA5U6HC36KOF,2024-01-24,,,,
U_IA5U6HC36KOF,2024-03-25,,,,
U_IA5U6HC36KOF,2024-05-24,,,,
U_IA5U6HC36KOF,2024-08-03,,,,
U_IA5U6HC36KOF,2024-09-22,,,,
U_IA5U6HC36KOF,2024-10-07,,,,
U_IA5U6HC36KOF,2024-10-16,,,,
U_IA5U6HC36KOF,2024-12-13,,,,
U_IA5U6HC36KOF,2024-12-17,,,,
U_FM8ZOV7LN23Y,2024-11-22,,,,
U_0QTL3Q4N89QK,2024-01-07,,,,
U_0QTL3Q4N89QK,2024-02-25,,,,
U_0QTL3Q4N89QK,2024-02-27,,,,
U_0QTL3Q4N89QK,2024-03-18,,,,
U_0QTL3Q4N89QK,2024-05-10,,,,
U_0QTL3Q4N89QK,2024-08-23,,,,
U_0QTL3Q4N89QK,2024-09-17,,,,
U_0QTL3Q4N89QK,2024-09-27,,,,
U_0QTL3Q4N89QK,2024-10-19,,,,
U_2M0W10LBT3G2,2024-03-17,,,,
U_2M0W10LBT3G2,2024-05-17,,,,
U_2M0W10LBT3G2,2024-07-28,,,,
U_2M0W10LBT3G2,2024-09-12,,,,
U_2M0W10LBT3G2,2024-09-14,,,,
U_0CV3TLCXLVPY,2024-01-07,,,,
U_0CV3TLCXLVPY,2024-01-26,,,,
U_0CV3TLCXLVPY,2024-02-27,,,,
U_0CV3TLCXLVPY,2024-02-29,,,,
U_0CV3TLCXLVPY,2024-05-04,,,69.9,
U_0CV3TLCXLVPY,2024-05-10,,,,
U_0CV3TLCXLVPY,2024-09-17,,,,
U_OUELCQSE3TV1,2024-01-30,,,,
U_OUELCQSE3TV1,2024-02-20,,,,
U_OUELCQSE3TV1,2024-03-02,,,,
U_OUELCQSE3TV1,2024-03-07,,,,
U_OUELCQSE3TV1,2024-04-27,,,84.3,
U_OUELCQSE3TV1,2024-08-30,,,72.1,
U_OUELCQSE3TV1,2024-09-20,,,,
U_OUELCQSE3TV1,2024-11-16,,,,
U_8HMBR5XQT4P5,2024-02-12,,,85.5,
U_8HMBR5XQT4P5,2024-02-19,,,,
U_8HMBR5XQT4P5,2024-04-06,,,,
U_8HMBR5XQT4P5,2024-04-10,,,,
U_8HMBR5XQT4P5,2024-11-18,,,,
U_0KM3TZK3NY9V,2024-01-17,,,,
U_0KM3TZK3NY9V,2024-02-27,,,66.0,
U_0KM3TZK3NY9V,2024-02-29,,,,
U_0KM3TZK3NY9V,2024-05-10,,,,
U_0KM3TZK3NY9V,2024-06-10,,,,
U_0KM3TZK3NY9V,2024-08-23,,,,
U_IIDLRYE89FX5,2024-02-29,,,70.4,
U_IIDLRYE89FX5,2024-04-08,,,68.0,
U_IIDLRYE89FX5,2024-04-19,,,,
U_IIDLRYE89FX5,2024-05-10,,,,
U_IIDLRYE89FX5,2024-07-02,,,,
U_IIDLRYE89FX5,2024-08-23,,,,
U_IIDLRYE89FX5,2024-09-18,,,,
U_OIH5CSK30LVY,2024-02-19,,,,
U_OIH5CSK30LVY,2024-05-22,,,,
U_OIH5CSK30LVY,2024-07-15,,,,
U_OIH5CSK30LVY,2024-10-06,,,,
U_J7UPFLN4RXYJ,2024-01-13,,,,
U_J7UPFLN4RXYJ,2024-01-19,,,,
U_J7UPFLN4RXYJ,2024-02-22,,,,
U_J7UPFLN4RXYJ,2024-02-24,,,,
U_OMD7Q1DDPUSD,2024-02-10,,,,
U_OMD7Q1DDPUSD,2024-02-15,,,,
U_OMD7Q1DDPUSD,2024-06-21,,,,
U_OMD7Q1DDPUSD,2024-08-01,,,69.2,
U_OMD7Q1DDPUSD,2024-09-05,,,60.8,
U_OMD7Q1DDPUSD,2024-11-08,,,65.6,
U_OMD7Q1DDPUSD,2024-12-18,,,,
U_5PB8Z3V6DIXF,2024-01-09,,,65.9,
U_5PB8Z3V6DIXF,2024-08-16,,,,
U_5PB8Z3V6DIXF,2024-10-04,,,,
U_3BZT9D31K9QM,2024-01-22,,,58.0,
U_3BZT9D31K9QM,2024-02-08,,,,
U_3BZT9D31K9QM,2024-06-20,,,,
U_3BZT9D31K9QM,2024-10-24,,,57.2,
U_3BZT9D31K9QM,2024-12-21,,,,
U_31YRUJOQW5DS,2024-02-11,,,,
U_31YRUJOQW5DS,2024-03-28,,,,
U_31YRUJOQW5DS,2024-04-02,,,,
U_31YRUJOQW5DS,2024-04-07,,,,
U_31YRUJOQW5DS,2024-05-06,,,,
U_31YRUJOQW5DS,2024-06-14,,,,
U_31YRUJOQW5DS,2024-07-08,,,95.0,
U_31YRUJOQW5DS,2024-10-15,,,,
U_31YRUJOQW5DS,2024-10-22,,,,
U_QK4LTAHUKWQV,2024-01-15,,,,
U_QK4LTAHUKWQV,2024-05-27,,,,
U_QK4LTAHUKWQV,2024-12-03,,,,
U_RDIHSA7HEZ74,2024-01-27,,,,
U_RDIHSA7HEZ74,2024-07-20,,,,
U_RDIHSA7HEZ74,2024-07-22,,,,
U_RDIHSA7HEZ74,2024-08-29,,,,
U_RDIHSA7HEZ74,2024-12-19,,,,
U_NQJQIJC1YDMT,2024-01-17,,,,
U_NQJQIJC1YDMT,2024-04-19,,,,
U_NQJQIJC1YDMT,2024-05-04,,,,
U_NQJQIJC1YDMT,2024-05-10,,,,
U_NQJQIJC1YDMT,2024-08-23,,,,
U_NQJQIJC1YDMT,2024-09-18,,,,
U_U84XYJOA21A6,2024-02-20,,,,
U_U84XYJOA21A6,2024-06-30,,,,
U_U84XYJOA21A6,2024-08-21,,,,
U_U84XYJOA21A6,2024-11-26,,,,
U_IC43OLFARK6O,2024-03-09,,,70.6,
U_IC43OLFARK6O,2024-07-27,,,,
U_IC43OLFARK6O,2024-10-08,,,,
U_IC43OLFARK6O,2024-11-11,,,,
U_IC43OLFARK6O,2024-12-03,,,,
U_WQHEYTO5F9M9,2024-11-25,,,,
U_DSLCB8QSSPYE,2024-02-26,,,,
U_DSLCB8QSSPYE,2024-04-30,,,,
U_DSLCB8QSSPYE,2024-06-11,,,,
U_DSLCB8QSSPYE,2024-08-05,,,,
U_DSLCB8QSSPYE,2024-12-07,,,,
U_YP04K43SAFYH,2024-01-06,,,,
U_YP04K43SAFYH,2024-01-19,,,,
U_YP04K43SAFYH,2024-07-29,,,,
U_YP04K43SAFYH,2024-10-20,,,95.0,
U_939AYQ6WW8YL,2024-01-15,,,,
U_939AYQ6WW8YL,2024-03-20,,,,
U_939AYQ6WW8YL,2024-05-17,,,,
U_939AYQ6WW8YL,2024-07-28,,,81.6,
U_DB2UUIJNWPAY,2024-02-11,,,,
U_DB2UUIJNWPAY,2024-05-01,,,75.4,
U_DB2UUIJNWPAY,2024-05-11,,,,
U_DB2UUIJNWPAY,2024-08-07,,,,
U_DB2UUIJNWPAY,2024-09-02,,,,
U_DB2UUIJNWPAY,2024-11-19,,,,
U_T8K06MOXSFH4,2024-05-15,,,81.8,
U_JMYLRQ1RDXCK,2024-04-19,,,,
U_JMYLRQ1RDXCK,2024-05-04,,,,
U_JMYLRQ1RDXCK,2024-05-10,,,,
U_JMYLRQ1RDXCK,2024-06-10,,,,
U_JMYLRQ1RDXCK,2024-10-19,,,61.7,
U_FV3XOLEYRVXO,2024-01-24,,,,
U_FV3XOLEYRVXO,2024-03-03,,,85.0,
U_FV3XOLEYRVXO,2024-03-14,,,,
U_FV3XOLEYRVXO,2024-03-25,,,,
U_FV3XOLEYRVXO,2024-07-19,,,,
U_FV3XOLEYRVXO,2024-10-16,,,85.1,
U_FV3XOLEYRVXO,2024-12-13,,,,
U_FV3XOLEYRVXO,2024-12-24,,,,
U_BN9WSZV83XPH,2024-08-21,,,74.9,
U_BN9WSZV83XPH,2024-11-26,,,,
U_BN9WSZV83XPH,2024-12-02,,,72.0,
