id,sleep_start,sleep_end,minutesAsleep,minutesAwake,sleep_efficiency,isMainSleep
U_QK4LTAHUKWQV,2024-03-18 20:53:00,2024-03-18 23:32:00,159,21,78,TRUE
U_QK4LTAHUKWQV,2024/03/18 23:04,2024-03-18 23:58:00,54,,80,FALSE
U_QK4LTAHUKWQV,2024-03-18 22:30:00,2024-03-19 00:04:00,94,63,,True
U_QK4LTAHUKWQV,2024-03-19 23:56:00,2024-03-20 05:56:00,360,27,,False
U_QK4LTAHUKWQV,2024/03/20 23:04,2024-03-21 00:44:00,100,45,91,0
U_QK4LTAHUKWQV,2024/03/20 20:34,2024-03-20 23:00:00,146,35,84,True
U_QK4LTAHUKWQV,2024/03/20 21:15,2024-03-20 22:39:00,84,19,79,1
U_QK4LTAHUKWQV,2024-03-21 22:47:00,2024-03-22 04:47:00,360,3,74,True
U_QK4LTAHUKWQV,2024-03-22 20:59:00,2024-03-23 02:58:00,,67,92,TRUE
U_QK4LTAHUKWQV,2024-03-23 23:11:00,2024-03-24 01:08:00,,23,83,
U_QK4LTAHUKWQV,2024-03-23 23:22:00,2024-03-24 02:05:00,163,43,81,FALSE
U_QK4LTAHUKWQV,2024-03-24 22:15:00,2024-03-25 04:15:00,360,34,92,FALSE
U_QK4LTAHUKWQV,2024/03/25 21:26,2024-03-25 23:14:00,108,17,89,0
U_QK4LTAHUKWQV,2024-03-25 23:38:00,2024-03-26 01:52:00,134,44,94,True
U_QK4LTAHUKWQV,2024-03-25 21:54:00,2024-03-26 00:21:00,147,16,89,TRUE
U_QK4LTAHUKWQV,2024/03/27 20:57,2024-03-28 02:57:00,360,62,75,TRUE
U_QK4LTAHUKWQV,2024-03-28 20:54:00,2024-03-29 02:27:00,333,18,83,
U_QK4LTAHUKWQV,2024-03-29 22:02:00,2024-03-30 00:20:00,138,24,92,TRUE
U_QK4LTAHUKWQV,2024-03-29 22:17:00,2024-03-30 00:00:00,103,,83,1
U_QK4LTAHUKWQV,2024/03/29 22:46,2024-03-30 00:45:00,119,54,86,
U_QK4LTAHUKWQV,2024-03-30 21:23:00,2024-03-30 23:16:00,113,58,92,0
U_QK4LTAHUKWQV,2024/03/30 21:30,2024-03-31 00:02:00,152,22,83,0
U_QK4LTAHUKWQV,2024-03-30 23:39:00,2024-03-31 01:51:00,132,39,85,1
U_QK4LTAHUKWQV,2024-03-31 21:46:00,2024-04-01 03:46:00,,,75,True
U_QK4LTAHUKWQV,2024/04/01 21:23,2024-04-01 23:30:00,127,11,80,
U_QK4LTAHUKWQV,2024-04-01 23:58:00,2024-04-02 02:03:00,125,58,79,FALSE
U_QK4LTAHUKWQV,2024-04-01 22:39:00,2024-04-02 01:05:00,146,73,74,1
U_QK4LTAHUKWQV,2024-04-02 23:25:00,2024-04-03 05:15:00,350,,,FALSE
U_QK4LTAHUKWQV,2024-04-03 22:29:00,2024-04-04 00:15:00,106,14,91,0
U_QK4LTAHUKWQV,2024-04-03 23:56:00,2024-04-04 01:57:00,,28,87,
U_QK4LTAHUKWQV,2024-04-03 22:46:00,2024-04-04 01:09:00,143,55,78,0
U_QK4LTAHUKWQV,2024/04/04 23:58,2024-04-05 05:58:00,360,60,84,TRUE
U_QK4LTAHUKWQV,2024-04-05 21:52:00,2024-04-06 01:04:00,192,40,82,
U_QK4LTAHUKWQV,2024-04-05 22:25:00,2024-04-06 01:48:00,203,16,98,True
U_QK4LTAHUKWQV,2024-04-06 22:16:00,2024-04-07 00:20:00,124,,86,0
U_QK4LTAHUKWQV,2024-04-06 23:48:00,2024-04-07 02:07:00,139,,98,0
U_QK4LTAHUKWQV,2024-04-06 23:13:00,2024-04-07 01:47:00,154,,78,
U_QK4LTAHUKWQV,2024-04-07 20:46:00,2024-04-08 00:07:00,201,43,,0
U_QK4LTAHUKWQV,2024-04-07 22:45:00,2024-04-08 02:11:00,206,,85,TRUE
U_QK4LTAHUKWQV,2024/04/08 22:03,2024-04-09 04:03:00,360,8,82,False
U_QK4LTAHUKWQV,2024-04-09 21:02:00,2024-04-10 00:22:00,200,41,,False
U_QK4LTAHUKWQV,2024-04-10 00:00:00,2024-04-10 03:10:00,190,55,,0
U_QK4LTAHUKWQV,2024/04/10 23:01,2024-04-11 01:47:00,166,55,82,False
U_QK4LTAHUKWQV,2024-04-10 23:55:00,2024-04-11 02:13:00,138,17,76,True
U_QK4LTAHUKWQV,2024-04-10 23:29:00,2024-04-11 01:17:00,,,82,TRUE
U_QK4LTAHUKWQV,2024-04-11 22:57:00,2024-04-12 04:57:00,,16,89,
U_QK4LTAHUKWQV,2024-04-12 20:45:00,2024-04-12 23:51:00,186,53,,TRUE
U_QK4LTAHUKWQV,2024-04-12 23:01:00,2024-04-13 01:25:00,144,,71,1
U_QK4LTAHUKWQV,2024/04/12 20:30,2024-04-12 22:49:00,139,68,77,
U_QK4LTAHUKWQV,2024/04/13 20:45,2024-04-13 23:50:00,185,17,79,1
U_QK4LTAHUKWQV,2024-04-13 21:08:00,2024-04-14 00:26:00,198,25,88,FALSE
U_QK4LTAHUKWQV,2024-04-14 21:22:00,2024-04-15 02:45:00,323,,89,True
U_QK4LTAHUKWQV,2024/04/15 21:32,2024-04-16 00:02:00,150,13,85,False
U_QK4LTAHUKWQV,2024-04-15 21:38:00,2024-04-16 01:21:00,223,53,,1
U_QK4LTAHUKWQV,2024-04-16 23:22:00,2024-04-17 05:17:00,355,71,80,TRUE
U_QK4LTAHUKWQV,2024-04-17 23:41:00,2024-04-18 02:10:00,149,24,89,TRUE
U_QK4LTAHUKWQV,2024/04/17 23:25,2024-04-18 01:45:00,140,64,95,
U_QK4LTAHUKWQV,2024-04-17 21:11:00,2024-04-18 00:00:00,169,36,83,True
U_QK4LTAHUKWQV,2024/04/18 22:56,2024-04-19 00:57:00,121,,90,1
U_QK4LTAHUKWQV,2024/04/18 23:26,2024-04-19 02:55:00,209,53,90,True
U_QK4LTAHUKWQV,2024-04-19 23:01:00,2024-04-20 03:33:00,272,47,91,
U_QK4LTAHUKWQV,2024/04/20 21:57,2024-04-21 03:57:00,360,40,74,False
U_QK4LTAHUKWQV,2024-04-21 21:53:00,2024-04-22 03:53:00,360,,89,TRUE
U_QK4LTAHUKWQV,2024-04-22 22:43:00,2024-04-23 03:53:00,310,28,,0
U_QK4LTAHUKWQV,2024/04/23 20:35,2024-04-23 23:17:00,162,17,84,TRUE
U_QK4LTAHUKWQV,2024/04/23 21:21,2024-04-24 00:28:00,187,46,97,TRUE
U_QK4LTAHUKWQV,2024/04/25 22:43,2024-04-26 04:43:00,360,25,72,True
U_QK4LTAHUKWQV,2024/04/27 22:03,2024-04-28 03:51:00,348,0,84,0
U_QK4LTAHUKWQV,2024-04-28 23:12:00,2024-04-29 01:20:00,128,37,82,FALSE
U_QK4LTAHUKWQV,2024-04-28 23:14:00,2024-04-29 00:57:00,103,25,87,1
U_QK4LTAHUKWQV,2024-04-28 21:45:00,2024-04-29 00:18:00,153,64,90,FALSE
U_QK4LTAHUKWQV,2024-04-29 21:38:00,2024-04-30 03:07:00,329,17,,1
U_QK4LTAHUKWQV,2024/04/30 21:25,2024-05-01 00:50:00,,23,77,
U_QK4LTAHUKWQV,2024-04-30 21:29:00,2024-05-01 01:30:00,241,21,87,1
U_QK4LTAHUKWQV,2024/05/01 22:35,2024-05-02 04:35:00,360,10,87,True
U_QK4LTAHUKWQV,2024-05-02 22:52:00,2024-05-03 01:03:00,131,86,85,False
U_QK4LTAHUKWQV,2024/05/02 21:22,2024-05-02 23:50:00,148,37,80,0
U_QK4LTAHUKWQV,2024-05-02 23:43:00,2024-05-03 00:47:00,64,,91,0
U_QK4LTAHUKWQV,2024-05-03 21:10:00,2024-05-04 00:15:00,185,39,82,True
U_QK4LTAHUKWQV,2024-05-03 22:04:00,2024-05-04 00:17:00,133,49,86,TRUE
U_QK4LTAHUKWQV,2024-05-03 23:20:00,2024-05-04 01:33:00,133,67,87,FALSE
U_QK4LTAHUKWQV,2024-05-04 23:15:00,2024-05-05 02:51:00,216,17,86,FALSE
U_QK4LTAHUKWQV,2024/05/04 23:14,2024-05-05 01:17:00,123,5,98,TRUE
U_QK4LTAHUKWQV,2024-05-05 22:02:00,2024-05-06 00:43:00,161,48,85,FALSE
U_QK4LTAHUKWQV,2024/05/05 22:06,2024-05-06 00:23:00,137,55,88,TRUE
U_QK4LTAHUKWQV,2024-05-06 23:52:00,2024-05-07 02:44:00,172,27,93,0
U_QK4LTAHUKWQV,2024/05/06 23:23,2024-05-07 02:32:00,189,7,,
U_QK4LTAHUKWQV,2024-05-07 21:34:00,2024-05-08 00:41:00,187,,83,True
U_QK4LTAHUKWQV,2024-05-07 20:56:00,2024-05-08 00:20:00,204,,82,
U_QK4LTAHUKWQV,2024-05-08 21:16:00,2024-05-08 23:25:00,129,6,79,TRUE
U_QK4LTAHUKWQV,2024-05-08 21:28:00,2024-05-09 00:35:00,187,,84,FALSE
U_QK4LTAHUKWQV,2024/05/09 20:38,2024-05-09 22:35:00,117,51,79,FALSE
U_QK4LTAHUKWQV,2024-05-09 21:31:00,2024-05-09 23:42:00,131,42,74,FALSE
U_QK4LTAHUKWQV,2024-05-09 22:28:00,2024-05-10 00:25:00,117,48,79,
U_QK4LTAHUKWQV,2024-05-10 22:09:00,2024-05-11 04:09:00,360,90,84,FALSE
U_QK4LTAHUKWQV,2024-05-11 21:07:00,2024-05-12 01:38:00,271,52,78,
U_QK4LTAHUKWQV,2024-05-11 20:53:00,2024-05-12 00:38:00,225,43,85,TRUE
U_QK4LTAHUKWQV,2024/05/12 23:52,2024-05-13 03:16:00,,0,72,1
U_QK4LTAHUKWQV,2024-05-12 22:28:00,2024-05-13 01:57:00,209,53,82,FALSE
U_QK4LTAHUKWQV,2024-05-13 21:44:00,2024-05-14 01:37:00,233,57,89,0
U_QK4LTAHUKWQV,2024/05/13 21:35,2024-05-14 01:31:00,236,36,,TRUE
U_QK4LTAHUKWQV,2024-05-14 21:27:00,2024-05-14 23:27:00,120,32,83,1
U_QK4LTAHUKWQV,2024-05-14 23:06:00,2024-05-15 02:41:00,215,5,79,FALSE
U_QK4LTAHUKWQV,2024/05/15 23:04,2024-05-16 02:25:00,201,45,80,0
U_QK4LTAHUKWQV,2024/05/15 21:16,2024-05-15 23:47:00,151,,85,True
U_QK4LTAHUKWQV,2024-05-17 21:47:00,2024-05-18 00:23:00,156,11,85,True
U_QK4LTAHUKWQV,2024-05-17 22:52:00,2024-05-18 00:56:00,124,54,74,1
U_QK4LTAHUKWQV,2024-05-17 20:52:00,2024-05-17 22:25:00,93,61,78,False
U_QK4LTAHUKWQV,2024-05-18 22:07:00,2024-05-19 02:46:00,279,18,73,0
U_QK4LTAHUKWQV,2024/05/19 20:44,2024-05-20 00:50:00,246,22,83,True
U_QK4LTAHUKWQV,2024-05-19 20:56:00,2024-05-20 00:33:00,217,,76,TRUE
U_QK4LTAHUKWQV,2024-05-20 23:20:00,2024-05-21 05:03:00,343,,,TRUE
U_QK4LTAHUKWQV,2024-05-21 21:53:00,2024-05-22 00:55:00,182,,83,
U_QK4LTAHUKWQV,2024-05-21 20:59:00,2024-05-21 23:16:00,137,59,75,True
U_QK4LTAHUKWQV,2024-05-21 23:26:00,2024-05-22 01:48:00,142,8,,0
U_QK4LTAHUKWQV,2024-05-24 21:04:00,2024-05-24 22:44:00,100,45,91,True
U_QK4LTAHUKWQV,2024-05-24 23:24:00,2024-05-25 01:59:00,155,47,84,TRUE
U_QK4LTAHUKWQV,2024/05/24 22:37,2024-05-25 00:52:00,135,16,64,1
U_QK4LTAHUKWQV,2024/05/25 22:19,2024-05-26 01:45:00,206,72,94,False
U_QK4LTAHUKWQV,2024-05-25 22:16:00,2024-05-26 01:27:00,191,41,92,FALSE
U_QK4LTAHUKWQV,2024/05/26 23:31,2024-05-27 05:18:00,347,73,88,FALSE
U_QK4LTAHUKWQV,2024-05-27 22:39:00,2024-05-28 04:39:00,360,0,88,1
U_QK4LTAHUKWQV,2024-05-28 23:48:00,2024-05-29 05:40:00,352,49,80,True
U_QK4LTAHUKWQV,2024-05-29 22:04:00,2024-05-30 04:04:00,360,26,77,1
U_QK4LTAHUKWQV,2024/05/30 22:54,2024-05-31 02:03:00,189,59,84,True
U_QK4LTAHUKWQV,2024-05-30 22:26:00,2024-05-31 02:07:00,221,16,78,
U_QK4LTAHUKWQV,2024-05-31 22:44:00,2024-06-01 01:09:00,145,85,86,True
U_QK4LTAHUKWQV,2024-05-31 22:52:00,2024-06-01 02:18:00,206,37,79,False
U_QK4LTAHUKWQV,2024/06/01 21:22,2024-06-02 00:02:00,160,36,91,0
U_QK4LTAHUKWQV,2024/06/01 21:50,2024-06-02 00:26:00,156,47,70,1
U_QK4LTAHUKWQV,2024/06/01 21:39,2024-06-02 00:07:00,148,,98,1
U_QK4LTAHUKWQV,2024-06-02 21:20:00,2024-06-03 02:51:00,331,18,85,
U_QK4LTAHUKWQV,2024-06-03 22:57:00,2024-06-04 03:47:00,290,,78,
U_QK4LTAHUKWQV,2024/06/04 22:14,2024-06-05 01:33:00,199,27,87,FALSE
U_QK4LTAHUKWQV,2024-06-04 21:28:00,2024-06-05 01:08:00,220,26,78,TRUE
U_QK4LTAHUKWQV,2024-06-05 21:05:00,2024-06-06 03:05:00,360,,98,True
U_QK4LTAHUKWQV,2024-06-06 20:56:00,2024-06-07 00:45:00,229,,89,1
U_QK4LTAHUKWQV,2024-06-06 22:33:00,2024-06-07 02:21:00,,36,88,True
U_QK4LTAHUKWQV,2024-06-07 23:26:00,2024-06-08 05:26:00,360,30,81,1
U_QK4LTAHUKWQV,2024/06/08 22:34,2024-06-09 04:34:00,360,13,,TRUE
U_QK4LTAHUKWQV,2024/06/10 23:12,2024-06-11 05:12:00,360,15,87,TRUE
U_QK4LTAHUKWQV,2024-06-11 21:43:00,2024-06-12 00:09:00,146,25,75,0
U_QK4LTAHUKWQV,2024-06-11 21:36:00,2024-06-11 23:49:00,133,,88,0
U_QK4LTAHUKWQV,2024-06-11 21:17:00,2024-06-12 00:26:00,189,40,72,False
U_QK4LTAHUKWQV,2024-06-12 21:55:00,2024-06-13 03:50:00,355,22,84,True
U_QK4LTAHUKWQV,2024/06/13 23:10,2024-06-14 02:46:00,216,47,67,TRUE
U_QK4LTAHUKWQV,2024-06-13 23:52:00,2024-06-14 03:17:00,205,54,82,FALSE
U_QK4LTAHUKWQV,2024/06/14 23:25,2024-06-15 02:53:00,208,81,87,True
U_QK4LTAHUKWQV,2024/06/14 23:12,2024-06-15 02:04:00,172,53,80,True
U_QK4LTAHUKWQV,2024/06/19 20:46,2024-06-19 23:03:00,137,33,96,FALSE
U_QK4LTAHUKWQV,2024/06/19 21:21,2024-06-19 23:20:00,119,31,90,False
U_QK4LTAHUKWQV,2024-06-19 22:29:00,2024-06-20 00:09:00,100,0,87,False
U_QK4LTAHUKWQV,2024-06-20 23:01:00,2024-06-21 05:01:00,360,39,98,0
U_QK4LTAHUKWQV,2024/06/23 21:23,2024-06-24 03:23:00,,30,88,
U_QK4LTAHUKWQV,2024-06-25 22:09:00,2024-06-25 23:51:00,102,,91,1
U_QK4LTAHUKWQV,2024/06/25 23:21,2024-06-26 01:51:00,150,66,91,
U_QK4LTAHUKWQV,2024-06-25 22:44:00,2024-06-26 00:11:00,,22,86,FALSE
U_QK4LTAHUKWQV,2024-06-28 22:01:00,2024-06-29 03:35:00,334,0,73,FALSE
U_QK4LTAHUKWQV,2024-06-29 20:36:00,2024-06-29 22:49:00,133,,91,FALSE
U_QK4LTAHUKWQV,2024-06-29 23:25:00,2024-06-30 00:28:00,,,90,
U_QK4LTAHUKWQV,2024-06-29 23:24:00,2024-06-30 01:39:00,135,0,60,0
U_QK4LTAHUKWQV,2024/06/30 21:22,2024-07-01 00:04:00,162,56,78,True
U_QK4LTAHUKWQV,2024-06-30 23:26:00,2024-07-01 02:33:00,187,25,,TRUE
U_QK4LTAHUKWQV,2024/07/01 20:58,2024-07-01 22:52:00,114,0,91,TRUE
U_QK4LTAHUKWQV,2024-07-01 23:05:00,2024-07-02 00:30:00,85,29,75,FALSE
U_QK4LTAHUKWQV,2024/07/01 21:51,2024-07-01 23:12:00,,52,91,False
U_QK4LTAHUKWQV,2024-07-02 21:02:00,2024-07-02 23:49:00,167,17,75,False
U_QK4LTAHUKWQV,2024/07/02 20:53,2024-07-02 23:14:00,141,14,92,TRUE
U_QK4LTAHUKWQV,2024-07-02 21:54:00,2024-07-03 00:12:00,138,35,88,FALSE
U_QK4LTAHUKWQV,2024/07/03 22:29,2024-07-04 02:13:00,224,,92,1
U_QK4LTAHUKWQV,2024/07/03 23:43,2024-07-04 03:28:00,225,7,89,True
U_QK4LTAHUKWQV,2024/07/04 23:43,2024-07-05 05:43:00,360,16,87,1
U_QK4LTAHUKWQV,2024-07-05 20:32:00,2024-07-05 23:18:00,166,,,False
U_QK4LTAHUKWQV,2024-07-05 20:58:00,2024-07-05 23:09:00,131,7,80,
U_QK4LTAHUKWQV,2024-07-06 20:50:00,2024-07-06 23:17:00,147,36,,TRUE
U_QK4LTAHUKWQV,2024/07/06 23:43,2024-07-07 02:51:00,188,30,,False
U_QK4LTAHUKWQV,2024-07-07 21:51:00,2024-07-08 03:51:00,360,27,,False
U_QK4LTAHUKWQV,2024-07-08 22:17:00,2024-07-09 04:17:00,360,26,95,1
U_QK4LTAHUKWQV,2024-07-09 22:22:00,2024-07-10 04:22:00,360,43,78,TRUE
U_QK4LTAHUKWQV,2024-07-10 21:50:00,2024-07-11 03:37:00,347,44,80,False
U_QK4LTAHUKWQV,2024-07-11 22:19:00,2024-07-12 04:19:00,360,,79,True
U_QK4LTAHUKWQV,2024-07-13 21:02:00,2024-07-14 00:25:00,203,,83,0
U_QK4LTAHUKWQV,2024/07/13 22:45,2024-07-14 02:30:00,225,21,76,False
U_QK4LTAHUKWQV,2024/07/15 23:40,2024-07-16 02:00:00,140,49,86,1
U_QK4LTAHUKWQV,2024-07-15 22:14:00,2024-07-16 00:13:00,119,49,79,1
U_QK4LTAHUKWQV,2024/07/15 20:49,2024-07-15 22:58:00,129,36,82,True
U_QK4LTAHUKWQV,2024/07/16 20:34,2024-07-16 23:07:00,153,18,98,0
U_QK4LTAHUKWQV,2024-07-16 23:19:00,2024-07-17 01:29:00,130,32,,TRUE
U_QK4LTAHUKWQV,2024/07/16 23:17,2024-07-17 00:53:00,96,49,85,TRUE
U_QK4LTAHUKWQV,2024-07-17 21:20:00,2024-07-17 22:58:00,98,76,,1
U_QK4LTAHUKWQV,2024-07-17 23:50:00,2024-07-18 01:17:00,87,33,72,False
U_QK4LTAHUKWQV,2024-07-17 20:40:00,2024-07-17 22:33:00,113,37,87,True
U_QK4LTAHUKWQV,2024-07-18 22:26:00,2024-07-19 04:26:00,360,26,80,True
U_QK4LTAHUKWQV,2024-07-19 21:13:00,2024-07-20 03:04:00,,26,80,1
U_QK4LTAHUKWQV,2024-07-20 21:18:00,2024-07-21 03:18:00,360,30,82,FALSE
U_QK4LTAHUKWQV,2024-07-21 21:41:00,2024-07-22 03:40:00,359,34,75,1
U_QK4LTAHUKWQV,2024/07/22 20:39,2024-07-23 02:39:00,360,20,84,
U_QK4LTAHUKWQV,2024/07/23 23:08,2024-07-24 01:55:00,167,66,87,True
U_QK4LTAHUKWQV,2024/07/23 21:20,2024-07-24 00:10:00,170,31,84,1
U_QK4LTAHUKWQV,2024-07-24 22:34:00,2024-07-25 01:12:00,158,19,76,0
U_QK4LTAHUKWQV,2024/07/24 23:37,2024-07-25 02:48:00,191,32,91,FALSE
U_QK4LTAHUKWQV,2024-07-25 21:38:00,2024-07-26 03:14:00,336,0,,TRUE
U_QK4LTAHUKWQV,2024-07-26 22:33:00,2024-07-27 04:33:00,360,44,70,1
U_QK4LTAHUKWQV,2024/07/27 21:53,2024-07-28 01:05:00,192,40,86,
U_QK4LTAHUKWQV,2024-07-27 22:19:00,2024-07-28 01:29:00,190,59,93,True
U_QK4LTAHUKWQV,2024-07-29 23:38:00,2024-07-30 02:18:00,160,23,79,0
U_QK4LTAHUKWQV,2024-07-29 21:26:00,2024-07-29 23:47:00,141,0,81,
U_QK4LTAHUKWQV,2024/07/30 23:59,2024-07-31 04:26:00,267,34,91,0
U_QK4LTAHUKWQV,2024-07-30 23:28:00,2024-07-31 03:00:00,212,60,90,1
U_QK4LTAHUKWQV,2024-07-31 21:13:00,2024-07-31 23:07:00,114,53,93,
U_QK4LTAHUKWQV,2024-07-31 20:57:00,2024-07-31 23:27:00,150,,77,0
U_QK4LTAHUKWQV,2024-07-31 21:03:00,2024-07-31 22:42:00,99,,78,FALSE
U_QK4LTAHUKWQV,2024-08-02 00:00:00,2024-08-02 02:27:00,147,32,80,FALSE
U_QK4LTAHUKWQV,2024-08-01 22:02:00,2024-08-02 00:53:00,171,13,86,FALSE
U_QK4LTAHUKWQV,2024-08-01 22:11:00,2024-08-02 00:44:00,153,14,78,FALSE
U_QK4LTAHUKWQV,2024-08-03 23:47:00,2024-08-04 02:59:00,192,52,92,TRUE
U_QK4LTAHUKWQV,2024/08/03 21:05,2024-08-04 00:03:00,178,48,73,1
U_QK4LTAHUKWQV,2024-08-04 21:52:00,2024-08-05 03:52:00,360,14,94,1
U_QK4LTAHUKWQV,2024-08-05 22:53:00,2024-08-06 04:01:00,308,,,FALSE
U_QK4LTAHUKWQV,2024-08-06 21:39:00,2024-08-07 03:39:00,360,,85,1
U_QK4LTAHUKWQV,2024-08-07 20:43:00,2024-08-08 02:43:00,360,49,84,1
U_QK4LTAHUKWQV,2024-08-08 21:13:00,2024-08-09 03:13:00,,6,94,False
U_QK4LTAHUKWQV,2024-08-09 22:09:00,2024-08-10 04:09:00,360,13,81,TRUE
U_QK4LTAHUKWQV,2024/08/10 21:47,2024-08-11 03:47:00,360,35,97,TRUE
U_QK4LTAHUKWQV,2024-08-11 22:15:00,2024-08-12 03:39:00,324,23,89,FALSE
U_QK4LTAHUKWQV,2024-08-12 22:07:00,2024-08-13 00:29:00,142,75,74,TRUE
U_QK4LTAHUKWQV,2024-08-12 22:30:00,2024-08-13 01:34:00,184,,78,True
U_QK4LTAHUKWQV,2024-08-13 22:22:00,2024-08-14 04:05:00,343,58,78,1
U_QK4LTAHUKWQV,2024/08/14 23:19,2024-08-15 05:19:00,360,68,81,1
U_QK4LTAHUKWQV,2024-08-15 23:31:00,2024-08-16 05:07:00,336,26,,TRUE
U_QK4LTAHUKWQV,2024/08/16 22:09,2024-08-17 01:59:00,230,64,85,0
U_QK4LTAHUKWQV,2024/08/16 20:47,2024-08-16 23:41:00,174,49,77,FALSE
U_QK4LTAHUKWQV,2024-08-17 20:30:00,2024-08-18 02:30:00,360,,84,False
U_QK4LTAHUKWQV,2024/08/18 21:04,2024-08-19 02:40:00,336,34,95,True
U_QK4LTAHUKWQV,2024-08-20 23:29:00,2024-08-21 03:01:00,212,34,93,FALSE
U_QK4LTAHUKWQV,2024/08/20 21:13,2024-08-21 00:37:00,204,21,,1
U_QK4LTAHUKWQV,2024/08/21 23:48,2024-08-22 05:48:00,360,57,98,TRUE
U_QK4LTAHUKWQV,2024/08/23 00:00,2024-08-23 04:43:00,,16,75,FALSE
U_QK4LTAHUKWQV,2024-08-23 22:34:00,2024-08-24 03:12:00,278,34,85,
U_QK4LTAHUKWQV,2024-08-24 22:45:00,2024-08-25 01:23:00,158,36,86,
U_QK4LTAHUKWQV,2024-08-24 21:36:00,2024-08-25 00:53:00,197,48,89,
U_QK4LTAHUKWQV,2024/08/25 23:04,2024-08-26 05:04:00,360,36,96,
U_QK4LTAHUKWQV,2024-08-26 21:51:00,2024-08-27 01:38:00,227,11,98,1
U_QK4LTAHUKWQV,2024/08/26 21:17,2024-08-27 00:27:00,190,65,87,0
U_QK4LTAHUKWQV,2024-08-27 21:58:00,2024-08-27 23:59:00,121,41,72,TRUE
U_QK4LTAHUKWQV,2024-08-27 23:44:00,2024-08-28 01:37:00,113,12,84,1
U_QK4LTAHUKWQV,2024-08-27 20:42:00,2024-08-27 22:00:00,78,0,,False
U_QK4LTAHUKWQV,2024-08-28 21:04:00,2024-08-28 22:23:00,79,9,,False
U_QK4LTAHUKWQV,2024-08-28 23:37:00,2024-08-29 01:49:00,132,53,72,False
U_QK4LTAHUKWQV,2024-08-28 21:47:00,2024-08-28 23:51:00,124,,84,1
U_QK4LTAHUKWQV,2024-08-30 20:39:00,2024-08-31 02:39:00,360,0,,True
U_QK4LTAHUKWQV,2024-08-31 21:18:00,2024-08-31 23:51:00,153,40,,
U_QK4LTAHUKWQV,2024/08/31 23:14,2024-09-01 01:29:00,135,,85,
U_QK4LTAHUKWQV,2024-08-31 23:28:00,2024-09-01 02:21:00,173,60,87,True
U_QK4LTAHUKWQV,2024/09/01 23:51,2024-09-02 01:29:00,98,30,76,
U_QK4LTAHUKWQV,2024-09-01 22:25:00,2024-09-02 00:24:00,119,44,89,1
U_QK4LTAHUKWQV,2024/09/01 22:40,2024-09-02 00:02:00,82,40,,FALSE
U_QK4LTAHUKWQV,2024/09/02 23:48,2024-09-03 05:48:00,360,,75,0
U_QK4LTAHUKWQV,2024-09-03 22:43:00,2024-09-04 00:59:00,136,43,78,0
U_QK4LTAHUKWQV,2024-09-03 21:00:00,2024-09-03 23:31:00,,33,73,0
U_QK4LTAHUKWQV,2024-09-03 23:36:00,2024-09-04 02:08:00,152,19,83,
U_QK4LTAHUKWQV,2024-09-04 21:20:00,2024-09-04 22:51:00,91,11,92,False
U_QK4LTAHUKWQV,2024/09/04 23:17,2024-09-05 01:14:00,117,77,,True
U_QK4LTAHUKWQV,2024/09/04 22:00,2024-09-05 00:07:00,127,59,82,FALSE
U_QK4LTAHUKWQV,2024/09/06 23:49,2024-09-07 01:24:00,95,56,,True
U_QK4LTAHUKWQV,2024-09-06 22:55:00,2024-09-07 00:26:00,91,75,76,1
U_QK4LTAHUKWQV,2024-09-06 21:43:00,2024-09-07 00:08:00,145,19,78,False
U_QK4LTAHUKWQV,2024-09-08 22:57:00,2024-09-09 04:57:00,360,62,97,False
U_QK4LTAHUKWQV,2024/09/09 21:27,2024-09-10 00:31:00,184,11,96,0
U_QK4LTAHUKWQV,2024/09/09 21:28,2024-09-10 00:36:00,188,59,82,False
U_QK4LTAHUKWQV,2024/09/10 22:30,2024-09-11 02:35:00,245,21,73,False
U_QK4LTAHUKWQV,2024-09-10 20:34:00,2024-09-11 00:20:00,226,60,,True
U_QK4LTAHUKWQV,2024-09-12 22:13:00,2024-09-13 04:13:00,360,,76,0
U_QK4LTAHUKWQV,2024-09-13 21:34:00,2024-09-14 02:19:00,285,51,78,False
U_QK4LTAHUKWQV,2024-09-15 23:32:00,2024-09-16 01:52:00,140,15,90,FALSE
U_QK4LTAHUKWQV,2024-09-15 23:22:00,2024-09-16 01:58:00,156,62,84,0
U_QK4LTAHUKWQV,2024/09/15 23:24,2024-09-16 00:39:00,75,,79,
U_QK4LTAHUKWQV,2024/09/16 20:43,2024-09-16 23:55:00,192,28,88,0
U_QK4LTAHUKWQV,2024-09-16 23:53:00,2024-09-17 02:58:00,185,52,94,TRUE
U_QK4LTAHUKWQV,2024-09-17 22:29:00,2024-09-18 04:29:00,360,17,84,
U_QK4LTAHUKWQV,2024/09/18 22:30,2024-09-19 01:18:00,168,42,83,TRUE
U_QK4LTAHUKWQV,2024-09-18 22:29:00,2024-09-19 00:15:00,106,38,82,FALSE
U_QK4LTAHUKWQV,2024-09-18 22:11:00,2024-09-18 23:56:00,105,38,83,True
U_QK4LTAHUKWQV,2024/09/19 21:47,2024-09-20 03:02:00,315,,,False
U_QK4LTAHUKWQV,2024/09/22 22:29,2024-09-23 01:24:00,175,22,83,FALSE
U_QK4LTAHUKWQV,2024-09-22 23:08:00,2024-09-23 01:47:00,159,,,FALSE
